Song,Nation,Year,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13,SpectralCentroid,SpectralRolloff,SpectralFlatness,SpectralBandwidth,ZeroCrossingRate
\Acid Jesus - Fear,Germany,1994,108.56303464839397,43.917253203078374,34.06584095661609,15.557601052133329,12.813790818652231,13.240610318246196,11.969358747590274,10.129055746955995,8.902723594854514,9.654795337803433,8.18278678080642,6.647045740000032,6.37978705502818,1074.320041707781,2637.933464470971,0.021353612113433326,836.5887566146796,0.05367150383284339
\Acid Jesus - H. A. L.,Germany,1993,98.79734838029275,53.46133884143935,32.149420140218595,21.545548193535687,15.657137008237969,14.079611722277477,12.845781724597694,10.082479697512206,10.722642760247608,9.188268880803362,9.224456960502106,8.346477065459768,8.353176357349875,1372.3085266441983,2621.1684505949197,0.056999190898683244,708.047079230082,0.11208555260437796
\Acid Jesus - Jesus,Germany,1993,115.44195539882749,51.73569451297316,24.186047516607864,18.434287148743923,12.548698263719043,17.472304672797122,12.983245057848153,14.038299693011883,9.241687234478336,9.164152847683138,9.278603258066836,7.661460188909045,8.034609629823256,1263.4378916035428,2654.022234807837,0.027154593630049195,832.7687244310363,0.06532518566242038
\Acid Jesus - MF 1,Germany,1993,98.22531763311795,39.53202725859601,24.03339689826335,17.47037910599595,14.290164141407237,12.407504301208885,11.896764346847393,11.977593137310024,9.920817880465803,9.674074797290732,9.424003108759935,9.78071073978502,6.853150416076007,890.6224587349078,2236.9239452128213,0.007388073484853561,696.2326190739476,0.03975600710844824
\Acid Jesus - MF 2,Germany,1993,106.56080262753476,36.297252666472495,25.36129968379704,16.44473403393187,13.598080093486256,11.85800541371708,12.978427736247411,11.563946289248516,10.595871047643467,8.638741450096822,9.95759887243189,7.119939844594561,7.609713901644099,996.9148527629659,2133.9590970168783,0.02140915722648011,676.388937028538,0.05427656127860447
\Acid Jesus - Move My Body,Germany,1993,69.50069705108557,29.54327135724592,20.577973239990833,15.255728590143438,9.158916713322009,9.982157901527948,8.896401583453653,8.754361612819201,8.023586284859453,7.248027777887989,7.05703885198448,7.071856337100283,6.696309766312902,690.8777276392829,1577.8410637054117,0.012021455924985497,402.30315690155965,0.03897984735708801
\Acid Jesus - Mulunga,Germany,1993,61.10070915358761,24.001504681138396,13.312515546222025,11.561986333414687,9.980606891729856,15.410849066397752,11.4384158453321,11.847017998173312,11.080683752125827,8.834452459046013,8.970228296710815,6.99823081163277,8.491905230512081,784.9455187808512,983.1232477067779,0.046349301253242894,233.70631709787213,0.08619574635875356
\Acid Jesus - Odyssey,Germany,1993,76.16553007819729,33.15323399040569,22.631552792128,13.700069242460367,11.181592112252039,9.482938500987952,8.877193426997119,8.155674331023135,8.06448846173549,6.9352121639238415,6.715717866256059,6.135624364828822,6.560124389347185,799.2532977022396,1897.2935933767722,0.01764951966237215,521.8803464314498,0.04139997011724278
\Acid Jesus - On The Couch,Germany,1993,102.90565408241812,45.941248557991344,24.689934016488163,15.820817510161628,15.837685125550156,10.67529984195983,10.00106526676984,10.383500709173676,12.542714143837685,10.133872949424513,9.45233962784154,12.70518153786893,8.024223511386978,1336.4071620161594,2570.214996880097,0.03908453153667957,714.3402566192749,0.06989697975086231
\Acid Jesus - Razzblaster,Germany,1993,87.8503095917161,39.79462653701235,19.655667002179303,11.336262169337541,9.67282315801506,8.681819753306016,8.249246852914553,7.634363382830408,8.418641350574527,7.146388628356584,7.601406295768044,7.3993446504599305,7.584054209713446,1132.3889320902388,1960.3839981389003,0.050168700034961954,508.34336221220605,0.09349317532199934
